fecha,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
2008-03-31,0.0420192761424664,3.3699749109020036,2.7517687129256783,-1.6703005711674328,1.5685622504232408,-2.193032014573579,-0.18349033003066365,-2.1400277450641996,1.985240359502846,0.37617376832081495,0.8748617337891139,0.7144404607667462,-0.18866153888292184,-0.7686464736170958,0.11641551375179066,0.05466117660076914,0.32233475840175546,-0.010192908127145841
2008-06-30,-0.5018667905215994,5.455841495659476,2.3283046999221866,0.3429106743801279,-0.28930951035981506,-1.0900443826686503,0.09642161304717227,0.989540705897565,-1.2553719179939344,1.1267217660460864,-0.5678050414025486,0.02779028398172046,0.1977180210687914,0.5306842960494174,-0.6876993674279249,-0.0440012009402044,-0.06993986792376253,0.2553569210881093
2008-09-30,4.364653786379458,0.7627500723834268,3.475516985165343,0.1837997279216655,-1.3686291172895346,-1.1132867034045835,0.6926671225762743,1.7111173985648078,-0.30325202131348583,-0.048759733970058734,-0.5339266012388835,0.21181195522629223,-0.79829727036392,-0.32144824489065194,0.8969048992300562,0.24869831037719825,-0.45027095768122344,-0.06841934403566151
2008-12-31,6.962500805719969,-4.031893113171953,6.207536598868027,1.4585251311178276,-1.0942513610969324,0.8628455086012122,1.1391854674140685,-1.5915952915624625,0.7788965956922034,-0.9513031027588416,-0.2454854363572946,0.41322054517081036,1.2904964001437345,0.5528655694205307,-0.34112327987249036,0.15676348299365014,0.0014032342956886716,-0.01419950809670102
2009-03-31,-0.46170322689495685,-1.1614497410393538,-0.05388153902718804,-0.003911119071067655,-1.1008209018115296,3.0808565394715726,-0.6146763634300452,2.1077586952872216,0.8760824732798708,-0.8044050201765385,2.4112947851647037,-0.5540504453776289,-0.5554064836206957,-0.08528205732764828,-0.14969508685033367,0.04152072161027773,-0.04502983522519179,-0.032902157987056604
2009-06-30,-6.611257621111339,-0.7062600067931906,-2.0429202821084482,0.1744689443296039,-3.5276394856175846,-0.306044399785126,-1.3991935014266677,-0.1568048729713518,0.18557361985187978,0.8666688248983546,0.6124316043416794,0.818010427464231,0.45740159439886946,0.2856147664383039,0.2511067524642375,0.5511512901386679,-0.1768072534527593,0.14622283118788915
2009-09-30,-7.0217457312361535,-0.7329551311980507,1.1952679205549472,-0.03072564245375615,-2.4588986518086986,-1.04573202030846,2.013605366760098,0.6277917274036351,0.6350878616858542,0.7967470995680258,-0.41726951627707703,0.7666779584715062,0.4272140919452353,0.42152647643274554,0.33644546925948937,0.012713396628717549,0.08473720110646049,-0.14426603228795806
2009-12-31,-3.3880913567476827,1.094167049947304,0.6908435763829948,1.0183508832241044,-0.10019559104483967,-0.013275519964683298,0.03542940816100944,-0.6308967267038066,0.37433566901412474,-0.13999076885387038,0.1758348926892258,-0.09285653015052431,-1.5258310394034182,1.1118051436858873,0.23902012732522437,-0.908922739593805,0.1050108588317402,-0.05005205777562836
2010-03-31,-1.3924380206806906,1.2192435411236715,1.717154380620322,-0.2987942234901442,0.1049793848323594,-1.2119660671763097,0.16007402412276986,1.2915031185063022,0.13908882242006385,-0.7905380871262748,-0.7544357192001663,-0.2495819523437547,-0.007482543240939023,0.3109899947704792,0.18597196715982228,-0.060177787543103996,0.1749414022475802,-0.012080875695503415
2010-06-30,-0.3510260298656755,1.2112703699579412,1.5930207369233618,1.7302693513791754,-0.49289174503353966,0.16233973276035174,-0.6744525875882753,-0.19236980272582763,-0.7275171827229169,-0.47032302859161423,-0.064286884428836,-0.08509701513468322,0.10768538012828766,0.213670622318051,-0.13447777967497412,-0.3822821490865516,0.18836166704602356,0.004554199964985919
2010-09-30,-0.18617130978032256,4.171342692221874,0.8315723133459809,-0.6328123982269462,0.420806911867438,2.1263310337873023,-1.761966662305628,-0.6593745090663309,0.8386006384121393,1.4480959048517406,-1.5267180763670112,-0.18902069494788803,-0.1380700052121639,-0.18388388864231855,-0.11392419448859888,0.38862654916349104,-0.07065083730548981,-0.07168766765236896
2010-12-31,-1.5523043071743892,4.442862471344225,0.08340431386875222,0.12768823433359963,1.227008887038619,2.6108825114207663,0.44492962817929765,-0.5952403246075557,-0.659774278515444,0.024444308794939442,0.3152815004623229,-0.023694875902566113,1.0247538344448401,0.1413383650796496,0.8777259336129671,0.042255010816190625,0.003538843288937604,0.04465896899431541
2011-03-31,0.735429887730063,2.259126373798909,1.6291228181695412,-0.5206165905700387,-0.9652772788847781,0.1674791763986029,-0.4061322394367877,1.2219475071635355,0.14410115407481383,-0.8041233718511823,-0.1698212706174144,0.1811503992035079,0.17883690668245167,-0.5742448407677064,0.26391597809045736,-0.11980672296182185,0.015277320840654456,-0.06126196198451599
2011-06-30,2.924581125258388,1.369039074225727,2.747001654785902,0.8225514674443125,-1.0990507116440182,-0.21289367196941825,-0.9935980569295662,-0.13453602102719883,-0.3330296701620542,-0.5558532442508862,0.6427718424565265,-0.30841897100077864,0.1326466728170687,-0.5411111990128391,0.021191917768349385,-0.09471014792091383,-0.2874710468242594,0.029969343756129495
2011-09-30,0.5198197802344549,1.6243040445906287,1.2218261942674824,-0.4996250456446473,-0.46005367039899925,-0.28155440343449817,-0.032965310757241434,0.5076723531000961,-0.12822976653253182,-0.6507649742625841,0.4465795605600727,0.0988545156045923,0.0021384054558530007,0.2305333827083826,-0.049315159033068004,0.8231620270442346,0.07760823505759636,0.02341054095193391
2011-12-31,0.6481812612570003,0.9700759251060376,0.9991060536816364,0.3285092401706289,-0.28963514987087974,0.4851740434112013,0.35764419588903,-1.1219813081536818,0.3384023403857135,-0.14247403907184197,1.0675662874399434,0.42107143726283475,0.19956423998561112,0.6449910697670317,-0.05813716928502716,-0.019404094498134315,-0.030813797076287192,-0.015585447483336751
2012-03-31,-1.74749660923121,2.7708880154844673,0.9200904200224694,-0.9267840181515544,-0.2107218062287604,0.4726076524506057,0.22084986462831738,1.2020993548333299,0.4461958706137839,-0.056303529041039545,-0.06731945716111576,-0.030309858762659517,0.6181183308464677,-0.5862089578270814,-0.15954588130386851,-0.36785758333937496,0.24582741747582015,-0.015287974659706018
2012-06-30,0.2849349769725903,2.0267845598206784,1.1966755183170446,0.5012303907412876,-0.5663773081800739,-1.0254400285951246,0.5305361460835325,-0.05643802076118607,0.31741277974115634,0.6245829984648322,0.8827487796502058,-0.8504714254398966,0.027528607611992294,0.1677419867078208,0.07834702212414332,-0.10994168503629294,0.07232805147375568,0.04614068530087525
2012-09-30,-0.30027864441301816,1.2974609227095533,1.1634154448519298,0.10349402481002289,-0.5766126028184634,0.00999638745356963,-0.15962175472623302,-0.14790910552754416,0.43674997426410567,-0.6818735257578333,0.9221096468930957,-0.3090806534046485,-0.7485407630192401,0.0055726677369930455,0.16141629974349192,0.21006233432129998,-0.06968274978987246,0.06379159096465109
2012-12-31,-1.4625181777777914,1.7746392516733547,0.819193617531945,0.02720579569775032,0.04859690733070736,0.8253112842090832,0.010394185185281672,-0.1991332264156384,0.07813696191267895,0.001316749205142484,0.4362470711906152,-0.5586552492823864,-0.43669391277806624,0.16083091570180044,-0.30212187264596374,-0.15133895816344523,0.11140239284008344,0.032884509070185766
2013-03-31,-1.3443736539483155,1.4950701443673393,0.8330763855030179,-0.5910235606197438,0.43203859371674264,0.1636829521096685,0.8873045839574618,0.8135015468617321,0.5547517639046532,-0.22512626528099208,-0.713036490683983,-0.6809655363016646,0.4280964655646943,-0.13606597018594327,-0.5156194204312872,-0.08752163052480509,0.22411712493659033,-0.04919275434362546
2013-06-30,1.4158727360212977,-1.0094654751707146,0.9781128287857588,1.2206849407766436,-0.3504084966273428,0.21466654058367401,0.484098869361894,0.11936931960051118,0.2908684139465371,1.053225010048069,0.09917621954676291,-0.7196626946438425,-0.35969879743089767,0.08591009832754824,-0.4549671429667954,-0.29973672727517364,0.006404205450406224,0.011314370259605378
2013-09-30,1.0123602637759503,-1.4050790770289618,1.252006149992035,0.7532151085583372,0.03830784868039727,0.7050399169391285,-0.9865444139626616,0.7902940813077801,0.20850743237734445,0.4917556253697571,-0.2097617592549385,0.44996949627794264,0.47364152759765465,-0.38809018413251195,0.11735270672485146,0.02261256050627094,-0.13604432891033244,0.09948645938056333
2013-12-31,-0.8917694459961517,-1.0367963618683984,0.6009702666776953,1.1234025209106113,-1.2318120598215614,1.3451646531459773,-1.706910881317487,-0.5086656623235669,-0.18238718140975632,0.07932705947963231,-0.9031919120774634,0.2461985122052924,-0.6326304068469886,-0.2235881346148943,-0.4419691687948668,0.3912213088576127,0.06388653051085759,-0.034652282298430065
2014-03-31,0.05388868896190454,-0.6535213580849482,0.43199986255740147,-0.45089084236917265,-0.46490334654509474,0.2923410163455629,0.18733633724420354,1.1568187313015292,-0.10099385729288692,-0.01611549205622666,-0.752181838522711,0.3202282017738507,-0.33030417297201214,0.08615832995851691,-0.31261451177899446,-0.02801865195243767,-0.004957132245619141,-0.041508561228251514
2014-06-30,0.5233111694873952,0.280983658752818,-0.3048955315471948,0.2533999521379795,-1.3269444491381372,-0.6610513759572777,-0.2762636721498477,0.4818523803907646,-0.8121004781117577,0.18469428993588188,0.29063206916523737,0.0008579301375846862,0.18798907029630246,-0.26733917633282006,-0.16053110535811307,-0.1847802557743176,0.15571030236121025,-0.1497605119931751
2014-09-30,-0.587679126481703,-0.8853221071196483,-0.67915623646506,0.024447422175253815,0.8347971113379417,0.8740468703167608,-0.006018865663288886,-0.7956887168435834,0.014605667780962762,0.016820757945218617,1.1560467195476674,0.5701168158128813,0.06964227038400103,-0.2530812719420085,-0.14187860613985503,-0.13130952160192744,0.15106048850776144,0.14784616055143865
2014-12-31,-0.05524578178810975,-1.0229079454891192,0.5892528257201157,0.924729661845831,0.6450750467976404,1.182524188763389,0.8906503862748131,-0.04270864448683158,-0.5546798779684188,0.529868092720629,-0.2221395020610559,0.06678108052981181,-0.20636314724457513,0.32943019277242147,0.08079405701960607,0.03332666031078871,0.13479327991279402,0.004464639131360394
2015-03-31,0.432845687270093,-1.3249600694391201,-0.10284896975093763,-0.17971418040842513,1.0257213552851918,0.7916383225248166,1.8883691130779687,0.4608598101249871,0.04999878658540577,0.7475718555891937,0.04903428979604133,0.42698732743862616,-0.3258901855139942,-0.3229887798839417,-0.06518963684486916,-0.24512547652115918,-0.03118935584194416,-0.06581979034842893
2015-06-30,1.4321399626472517,-0.7885163993803758,-0.9667288658530134,0.852425280502763,-0.4290829115419351,0.05016806554166515,-0.23775862075535564,0.15328314114729039,-0.3941119061201862,1.3571588598805664,0.4930882029414761,0.7373613214481438,0.05077495367068898,-0.3044588803225402,0.07081141549351974,-0.558215931094492,-0.1526801700102463,0.04741477148632633
2015-09-30,1.7095184359318758,-1.4237228533595998,0.2379931270212589,-0.08065328852585725,0.5966373197339796,-0.29076122025109724,0.4390824575679783,-0.23653531139124565,0.1108053222705211,0.45176642979971054,-0.08824152406737748,0.21765927467966362,-0.6063854930475056,-0.407980914636594,-0.31476247285686043,-0.18400476837688762,-0.25428203495113677,0.03628148547859142
2015-12-31,0.20139300943190128,-0.1687374950517076,0.16483468955170294,0.6520569363129828,1.7090153423206784,1.1396616200793386,0.2113185835571225,-0.6303922373388701,-0.28507453141046485,0.7856363881135878,0.026707655433314752,0.21232414827625232,0.12591605437343778,-0.2797929394180016,-0.23765725330298174,0.10749289469590742,-0.12901536274161465,-0.28174052618719664
2016-03-31,1.8795809325284163,-1.0294449661919076,-1.1802328021267345,-0.17702464528004563,1.2371954934031175,1.2781796500147138,-0.2305914562746985,0.6942789798116507,-0.07337315951233019,-0.08175970717363922,-0.38215649405847335,0.43237745370175673,0.4777693845719563,-0.18498767290731447,0.09455254037661052,-0.5199441467190993,0.0947793895941946,0.23793836906980217
2016-06-30,-0.3621321720330431,0.5895296301176897,-2.339537888085272,-0.31431159836126676,-1.5761341294802553,-0.4845309051015811,-0.6644157583401167,-0.14505481903553458,-0.6605457391538415,-0.6519049321410264,0.06608707839804173,-0.20515357537993906,0.3280512646401738,-0.11757256259440627,0.02252617598136555,-0.028485791880269885,0.31514420779121566,-0.14844061187810173
2016-09-30,-0.8607120263266116,0.3802948463335744,-1.069345268211344,-0.14101353585165516,1.0320229267758045,-0.011392171279305792,0.6382212092689269,0.31746864957039617,-0.5900807711427053,-0.22366109635059545,0.36487751743368635,0.11484071975110685,0.06733768736370366,-0.3286258699094281,0.12382445414101668,0.14204100747967782,0.08528040956056664,-0.1868425692869483
2016-12-31,0.5122674135528053,-0.5077044205597173,-1.0607755853230687,-0.03692938677776731,0.7326329070926372,-0.8514767342659523,0.6134906052720449,0.14674924927892355,-0.6793535163951433,0.47060669500943275,-0.10105286148662224,0.18383620288980937,-0.12853458396496972,-0.2444705469057377,0.4380882949306481,-0.1666777231248339,0.04995459202710809,0.09134201996610532
2017-03-31,0.41943992209883013,-0.27843076393347665,-1.4817885843340308,-1.5013943841185888,-0.3944805471151385,-0.7382422041024275,0.04531033978613209,0.12103704542391819,0.4181875915035785,-0.5425689710450127,-0.07354980876407638,0.3970123027085847,-0.219958545941878,0.01757139432131006,-0.6594916117817137,0.026981501478635782,0.06737260160100765,-0.032821598244510544
2017-06-30,-0.42806607033441685,-0.765380553252821,-1.1576240017974642,0.33316851629995525,-0.18075804736492304,0.26622426185261705,-0.1786921370806295,-0.8947049336560106,-0.04831113568761181,0.07922299688304582,-0.1183268245867232,-0.472955204611258,-0.19863579492841776,-0.04321645834845599,-0.3959097371240167,0.12260555690905953,0.14331760874726776,0.06693009373512036
2017-09-30,-1.341744251945894,-0.24625142249037177,-0.37331631994101994,0.05660302125394025,0.1526881673339003,-0.04831487476196605,0.5291725381126947,-0.17148369579297587,-0.5046153000758764,-0.39934541889151015,-0.1556513307942839,0.22669421917968788,0.4194919279250274,0.023828867479538125,-0.11391777627893732,0.20851484968701434,0.0583635872510291,-0.002410007545769741
2017-12-31,-2.298427052342356,-0.24935700713727846,0.05173757526008867,0.6894174744059023,-0.07405628872697662,1.5006870741728535,-0.41019107835917135,-0.8201374635091032,-0.5757803302259816,-0.31202286318003514,-0.24719380535344254,-0.11866227189095471,-0.0038812118449754567,0.10764982692871784,0.35316767747182237,0.19129756230960107,-0.04767266245308753,-0.061151103151370435
2018-03-31,-1.3282032795423306,-0.5502370658923946,-0.20324395258371036,-0.46847109986462987,-0.2456947676734673,1.2373761944173574,0.3412473724223237,0.15213104514835116,0.42072665571197826,-0.07783912647165925,-0.4584851970682526,1.0715103744804089,-0.34005023762323844,0.3068618205330396,-0.08465343148104537,0.11482816975963887,-0.07767778475131983,-0.01086326026324936
2018-06-30,0.19424463283840643,-2.494687508664601,-0.45232259810260267,1.4845320509529296,-1.3077410943477767,0.16498862714198634,-1.2657919992340407,-0.7929951343329079,-0.328525686318634,-0.03191268412616672,-1.1246121147777703,0.21996457378308776,-0.24989449419235393,-0.07918225396767134,-0.06362368121771844,0.16434506687735226,0.33776552628030576,-0.019794130329903643
2018-09-30,0.28028459465422045,-0.40522199624689786,-0.013264386981994215,-0.41329126081394013,0.2036990151742348,0.02159911169898321,0.430460423571617,0.3043299298967748,-0.5183353999712321,0.0950126510516707,-0.22752486784468098,-0.10253883192738922,-0.35481688348057544,0.060613792550352985,0.08978622658934064,0.1611838019327729,0.16825278783208575,-0.0189548342299824
2018-12-31,0.45052528449349705,-0.4704475678935329,0.06903437477088879,0.714405899161665,0.47112496376107543,0.3839790345738856,0.3897263757782923,-0.5146187735838347,-0.4859846078014762,-0.03871359706036651,0.016869924184166146,-0.08492010199543899,-0.36463303097154975,-0.050084703111658094,0.5823314353302524,0.5785700751419206,0.04124091574851907,0.03876628755711233
2019-03-31,-0.3068907644231274,0.3606585909418796,-1.030768064578387,-1.5829445481545783,0.28274266157315525,0.21982636281257822,0.18107747150844777,-0.004088153645524094,0.5001624034095817,-0.17246551435944366,-0.31925229624576146,-0.04598501732086232,-0.007806575542793484,-0.7978644408385203,0.07895122267636658,0.19546765007473973,-0.030428648898487027,0.04373200300201142
2019-06-30,0.3324040643569253,0.4001716761659203,-0.7151971187322499,0.3818128127022588,-0.14489355498211373,-0.4748783205659944,0.093122995808817,-0.5811887644003096,0.07196992737116008,0.6742403551208723,0.11474878421338039,-0.5595818349838513,0.023890888164158918,-0.4432244631430288,-0.0357091058622251,0.010782688330412135,-0.212085662512461,0.024885296343245298
2019-09-30,-0.8645792437854658,-0.2711996042607691,-0.038441168220934706,-0.03222577659439757,0.6387539859643485,0.506039637647134,0.44602927623225674,-0.5519629948251094,-0.05991342750626062,0.18561687321985157,-0.18455566254699557,-0.1571551787094613,-0.539542609914494,-0.20940306529691177,0.05863955024576301,-0.010599592458783036,-0.16620608701056472,0.028596958075361764
2019-12-31,-0.8944097498192921,-0.6855510343652632,-0.3924795832157126,0.3790224722175709,0.07634385390284917,0.9304007436165023,0.07980164680777233,-0.8929353077070654,-0.06503864875853395,0.2167030922122633,0.09714968893167904,0.3776095542541928,-0.16912065736292956,-0.0894556276530451,0.1704446636089935,-0.299739412473653,0.021178546034174284,-0.002998783478074206
2020-03-31,-0.07831465816477645,-1.801504704130507,0.6850723184262144,-2.0618052395623363,0.5691122354541062,0.33658362376727397,1.049431781236145,0.044582968371733006,0.04707784018330284,-0.0833407139563177,-0.5166028211403065,-0.032224141043171166,-0.45993876591149163,0.040423118664846255,0.04129151369516218,-0.08777784418464747,0.10939778825179217,0.20744833710889982
2020-06-30,-4.464716454525374,-4.627043326175143,5.1274389493405685,-5.6621803665406025,1.6380445678874351,-0.9700345036904995,-2.076620806502828,-0.25658343994762595,-2.096305646925319,0.11703939750627831,0.5372554806085309,-0.12545545122058083,0.1062938209530992,-0.004955853843793112,-0.08744402586887781,-0.2811283471582644,-0.059353645574104545,-0.054840974148112516
2020-09-30,-3.654715874197634,0.2080368319157866,0.04431406062745981,6.121372068323352,3.333899794794007,-2.0331596127875096,-1.096740587958801,0.8205336636373134,0.00593788486195675,-1.242563189233186,0.1057149280873622,1.0462515424797474,-0.16781675464959936,-0.4663127280037289,-0.4140951371164648,0.18752741653433408,-0.08228642353980731,-0.017193959600502455
2020-12-31,-0.8761259554040394,-0.24821938944721458,-1.1623170112390095,2.4261189257618416,0.6661776060259467,-0.15865694315631193,0.43384049904770833,0.18853381365633493,-0.21083922906588864,-0.19825333861150402,-0.08198272275366307,-0.5297976642854934,0.534976120212954,0.19225709120409773,-0.38479846683591107,-0.3868237488004955,-0.06843211384526365,0.01160586430778775
2021-03-31,-1.3699249827851059,-0.978093941583687,-0.6141678316881535,-0.9805430967961886,1.7004188832256164,0.284877405059277,-0.9485246939000007,1.2914935332380888,1.2350987946527467,-0.06717943858049774,-0.15524302097960688,-0.6521653467342334,0.7667804213637901,0.7167886827876323,-0.38144813153775703,0.14844780904477978,-0.249987445907126,-0.037619891983611195
2021-06-30,1.883398178372567,-3.1906852078544845,-0.4588780540991379,1.5071800498249268,-1.4563164340190147,-0.35021888773414306,-0.7114790729307098,0.3789567335256968,0.12238240510695002,0.13195668967392246,-0.25019779758446464,-1.008428332064514,0.056291279906758335,-0.6111018176589234,0.14832505374879604,-0.39832565129942343,0.28485969623387986,0.037205394276151674
2021-09-30,2.875995825123626,-2.8319268918599425,-0.1949206428067175,0.5930561861614648,1.332004039974127,-1.417160194575685,-1.0451624311187502,1.068127611520202,0.8862648196944563,1.0022304456501931,0.3997798497196609,0.1966986577160339,-0.18489164246966727,0.5635252382354489,1.0413971154912507,0.5027204725670062,0.3308858491933208,0.05792451071941963
2021-12-31,3.174967869939293,0.7606653087129179,-2.3220851453888605,-0.47062167944253425,0.12363307513635223,-0.35258654852319493,-1.6638666603212382,-0.271019543247817,0.6541853723321011,0.14915900737596008,-0.39323756793465076,-0.219462429334602,0.4066492043646812,0.10198339852330925,0.8653677279548053,-0.691348398734921,-0.10277652713464726,-0.18087692519817483
2022-03-31,3.778228792470663,1.7071044486672733,-2.4543971851018846,-1.8882957665774558,-0.6547887814770822,0.13382017089698933,-0.8113668953542474,-0.4599697988611067,0.1428589177943696,-1.8391480392400612,-0.9169488477911644,0.6872347328240963,-0.16766813301273364,0.3310073797610114,0.2019964760506928,-0.44891528788949175,-0.052132215020957676,0.11649788826467218
2022-06-30,6.134142936637662,1.4335856129027593,-1.563174141547892,-0.3164942801840892,-0.6422749449688497,-0.8567524545762001,-0.29509918549383435,-0.4245021090680506,-0.22906253085566455,0.7335591596482576,0.2168954751941735,0.18877662309224372,-0.4326130623181648,0.9469067292991459,-0.3708121573612566,-0.15533513589281311,-0.05957816388427352,-0.10669937674194549
2022-09-30,4.959341418805115,0.49455001297376616,-1.1350946697236235,-0.3059772194881373,1.923674483293942,-0.11033574995987128,-0.3195132320462904,0.990018804614444,-0.7063520516216242,0.5312053760091661,0.4257309113929365,0.14117142996507862,0.15137535957559925,0.5380900514822978,-0.12199540706397387,0.33674179126332027,0.09832306983260106,-0.07336922622419614
2022-12-31,3.139975269499146,0.65053426666923,-2.6465081295348316,-0.4579215703066271,0.3568401306944853,-0.2568828506649405,0.18173774201209447,0.09813477055970057,-0.6855981957506768,-0.12479703923565628,0.30020357034444717,-0.09924213264739415,0.41992088429414187,0.3313943791940453,0.48928613795144255,0.2553708354560044,0.05127285469638226,0.037027119014049766
2023-03-31,2.2767801404049304,0.29974598701968597,-2.401596550631335,-2.480620001567635,0.40850841698366736,0.09157930804336331,0.5283681887626774,0.40364721510935747,0.1004845296486263,-0.3206997370510994,0.02335606095609511,0.45316021118426336,-0.35594905282161554,0.09096695592463334,-0.4947734983778927,0.49852675052223905,0.07159533618448329,-0.006135818094661898
2023-06-30,2.3668230478646994,0.21626333134709572,-2.2506904349484373,-0.7725910590931049,-1.418861182863368,-1.455855148434123,0.3062223533148264,-0.5611154200973568,-0.10744945219118889,0.5247418333560653,0.5429008476920152,-0.23068886131199906,0.276753179183051,-0.5100684591406144,-0.878099890967451,0.3455068325643984,-0.05234260553605993,0.008753128440342149
2023-09-30,0.3386202473854898,-0.3197930528703681,-2.016418941059343,-0.0703883689123552,-0.05277289196552846,0.10873342241420028,0.8343255883048912,-0.0765208962340454,-1.065665448913996,-0.24390171735719818,0.26477750735038275,-0.12173565928194796,-0.06354394226915978,0.09205132491083526,-0.3713463141165552,0.3346528635261089,-0.024875826021667685,-0.030324894010194593
2023-12-31,-1.1294369371561628,-1.7173845935278602,-0.5375701155298225,0.5806967517858296,0.024421056761718896,0.11675634830113717,1.5189411172612617,-0.007819723133417975,-0.2878242302520293,-0.004502785197353204,-0.23626172551570288,-0.7117995311712697,0.18453031196151753,-0.4218703681475997,0.5983723769523535,0.18173787436542518,0.14313396104337078,0.04685079171105941
2024-03-31,-2.1476987083496164,-1.3847964778222401,-1.861617523248765,-1.3247436882457315,0.439817128776419,-0.17684080262148846,0.26322022851756804,0.573646039034512,1.2495778085594904,0.09846451275852738,0.03130667260242142,0.5847925651419965,0.7185191201273251,0.2507478030920538,-0.15559239270210456,-0.4110841221428553,-0.23817950686982037,-0.028053935609245993
2024-06-30,-1.08895302294262,-1.2904823336099704,-0.7234252882775524,0.8045387338122661,-0.08259252995182383,-1.1931884659005456,0.07864475045667592,-0.36968017263278324,-0.23348684541997136,-0.10155612354517794,0.35602804902215107,-0.025714739143636756,0.355180619109402,0.44494536404730467,0.01009248811731571,-0.26661169814776947,-0.1747976017202919,-0.025431089361882982
2024-09-30,-2.104983264897406,-1.7914055707714616,-0.015020953056831233,-0.01827140759212503,1.4455325412257356,-0.9185294367328355,-0.7522961876976649,-0.1867868341162815,1.1522827653415226,-0.2659178486739823,-0.6630142557174412,-1.2744178908859958,-0.028862036220180392,0.6166032343348211,-0.04808532718712889,0.3934970610944676,-0.10906158775936148,0.07390214078159028
2024-12-31,-1.495665880145582,-0.6764093455950392,-0.9110883100166528,0.34141928733870147,0.23851663386298538,-0.13970362743800926,0.6383921260288614,-0.8694375507439627,0.2472124956476233,0.22185073665420182,-0.4134802091270479,-1.0010382371133408,-0.0770857921770292,-0.1876790035010681,0.20437874504948864,0.20955400344664263,-0.31795576989550106,-0.01633680601482763
2025-03-31,-0.1460898961707868,-1.5173388602802633,-1.2150460821774107,-1.2373430253889215,-0.5878646732568205,-0.30001731450821995,0.8249554112003272,-0.0486449332316186,0.8226443352318038,-0.7662151296098783,-0.4385189431613924,-0.010585699999767502,-0.3958131715991637,-0.4233669912072848,-0.011860407583439956,-0.0867592363881956,-0.07406628455938966,0.025715937864168443
2025-06-30,0.18293292323312438,-0.26855998198999786,-0.8520620908899327,0.20729253793684052,-0.7016611836861056,-1.3179438570323534,-0.21873849805062842,-0.5852069965763504,0.15077760919115546,0.13048049988195107,0.14396949506138754,-0.49192451644480983,0.6158219085861554,-0.2911015280412586,0.11183186778213493,-0.15000612764858096,-0.06513511772567286,0.02325911067585723
2025-09-30,-1.6601217752100859,0.6551848100053543,-0.928508903855988,-0.20622175526735412,0.016020501978081428,-0.347433846464973,0.31976795128823043,-0.6042444419600795,-0.5157701505828546,-1.0091479581331773,-0.189720634250828,0.0992334346482101,-0.17029780670583808,-0.13446995686629834,-0.025903923470614463,-0.26420619467966244,-0.2648826706823355,0.0372129299071949
2025-12-31,-1.685526493330642,1.1969947947599837,-0.7133086226312013,-0.4365262352291011,0.22903517722107639,-0.7351917297781662,0.673278596054517,-1.2980804965787307,-0.5665404902763892,-1.1872949587695125,-0.02687386305929767,-0.38917813733776013,0.03181433578068559,0.22934595349132586,0.318717729078327,0.23575512739798066,-0.17211296120708022,-0.029621500806954866
